"","rent","bedroom","livingroom","bathroom","area","room","floor_grp","subway","region","heating"
"2964",2294.00001879138,3,1,1,13,"次卧","高楼层","是","通州","集中供暖"
"2965",3537.00001932019,3,1,1,14,"主卧","低楼层","是","朝阳","集中供暖"
"2966",2494.00001986335,3,1,1,12,"主卧","低楼层","是","通州","集中供暖"
"2967",2148.00002042122,3,1,1,9,"次卧","低楼层","是","大兴","集中供暖"
"2968",2591.00002099419,3,1,1,12,"主卧","低楼层","否","朝阳","自采暖"
"2969",3016.00002158264,3,1,1,13,"主卧","低楼层","是","海淀","集中供暖"
"2970",2759.000022187,4,1,1,10,"次卧","低楼层","是","朝阳","自采暖"
"2971",2760.00002280765,3,1,1,9,"次卧","中楼层","是","朝阳","集中供暖"
"2972",2500.00002344503,3,1,1,7,"次卧","低楼层","是","丰台","集中供暖"
"2973",2165.00002409957,2,1,1,11,"主卧","中楼层","是","通州","集中供暖"
"2974",3071.00002477171,2,1,1,10,"次卧","高楼层","是","东城","集中供暖"
"2975",2684.0000254619,4,1,1,14,"次卧","高楼层","是","大兴","集中供暖"
"2976",2572.00002617062,4,1,1,10,"次卧","中楼层","是","昌平","自采暖"
"2977",2581.00002689833,4,1,1,19,"次卧","高楼层","否","昌平","集中供暖"
"2978",2149.00002764552,3,1,1,12,"次卧","低楼层","是","通州","集中供暖"
"2979",3826.0000284127,4,1,1,13,"主卧","高楼层","是","海淀","集中供暖"
"2980",2557.00002920038,3,1,1,17,"主卧","中楼层","是","通州","集中供暖"
"2981",2633.00003000908,4,1,1,11,"次卧","低楼层","否","朝阳","自采暖"
"2982",2033.00003083934,4,1,1,10,"次卧","中楼层","是","通州","集中供暖"
"2983",2726.00003169171,3,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
"2984",2568.00003256676,4,1,1,11,"次卧","中楼层","是","朝阳","集中供暖"
"2985",2631.00003346506,4,1,1,12,"次卧","低楼层","是","昌平","自采暖"
"2986",1972.00003438721,3,1,1,10,"次卧","低楼层","否","昌平","集中供暖"
"2987",2224.0000353338,4,1,1,14,"主卧","低楼层","是","通州","集中供暖"
"2988",2058.00003630547,4,1,1,12,"次卧","低楼层","是","通州","集中供暖"
"2989",3282.00003730285,2,1,1,15,"主卧","高楼层","否","朝阳","自采暖"
"2990",1800.00003832659,3,1,1,10,"次卧","中楼层","否","通州","集中供暖"
"2991",2510.00003937736,3,1,1,12,"主卧","低楼层","否","朝阳","集中供暖"
"2992",2628.00004045584,4,1,1,12,"次卧","低楼层","是","朝阳","自采暖"
"2993",2878.00004156273,3,1,1,8,"主卧","中楼层","否","海淀","集中供暖"
"2994",2191.00004269874,4,1,1,9,"次卧","低楼层","是","大兴","集中供暖"
"2995",2513.00004386462,4,1,1,8,"次卧","低楼层","是","朝阳","集中供暖"
"2996",3402.00004506111,2,1,1,8,"次卧","中楼层","是","海淀","集中供暖"
"2997",2562.00004628898,4,1,1,8,"次卧","低楼层","是","朝阳","集中供暖"
"2998",2118.00004754902,4,1,1,13,"主卧","中楼层","否","通州","自采暖"
"2999",3768.00004884204,2,1,1,14,"次卧","高楼层","是","朝阳","集中供暖"
"3000",4795.00005016886,2,1,1,15,"主卧","低楼层","是","海淀","自采暖"
"3001",2698.00005153032,4,1,1,14,"次卧","中楼层","否","朝阳","自采暖"
"3002",3134.0000529273,3,1,1,15,"主卧","中楼层","是","朝阳","集中供暖"
"3003",3283.00005436068,3,1,1,24,"主卧","高楼层","是","朝阳","集中供暖"
"3004",4084.00005583136,2,1,1,15,"主卧","中楼层","是","朝阳","集中供暖"
"3005",3536.00005734028,4,1,1,13,"主卧","低楼层","是","丰台","自采暖"
"3006",4995.00005888838,2,1,1,11,"次卧","低楼层","是","海淀","自采暖"
"3007",3616.00006047664,4,1,1,25,"主卧","中楼层","是","朝阳","集中供暖"
"3008",2612.00006210605,2,1,1,10,"次卧","中楼层","是","通州","集中供暖"
"3009",4901.00006377763,3,1,1,22,"主卧","高楼层","是","朝阳","集中供暖"
"3010",2687.00006549243,4,1,1,12,"主卧","中楼层","是","昌平","集中供暖"
"3011",2560.00006725152,3,1,1,12,"主卧","中楼层","是","石景山","集中供暖"
"3012",2283.00006905598,3,1,1,16,"次卧","低楼层","是","通州","集中供暖"
"3013",3538.00007090694,2,1,1,18,"主卧","中楼层","是","朝阳","集中供暖"
"3014",4875.00007280553,4,1,1,26,"主卧","高楼层","是","朝阳","自采暖"
"3015",2867.00007475294,4,1,1,22,"次卧","高楼层","是","顺义","自采暖"
"3016",2591.00007675036,4,1,1,8,"次卧","中楼层","是","朝阳","集中供暖"
"3017",2425.00007879902,2,1,1,12,"主卧","中楼层","是","通州","集中供暖"
"3018",2245.00008090016,4,1,1,8,"次卧","中楼层","否","丰台","集中供暖"
"3019",2246.00008305509,4,1,1,9,"次卧","高楼层","是","大兴","集中供暖"
"3020",2656.0000852651,3,1,1,15,"主卧","中楼层","是","大兴","集中供暖"
"3021",2525.00008753155,3,1,1,12,"主卧","高楼层","是","通州","集中供暖"
"3022",2648.00008985581,3,1,1,11,"主卧","低楼层","是","通州","集中供暖"
"3023",3058.00009223929,3,1,1,12,"次卧","高楼层","否","朝阳","自采暖"
"3024",2523.00009468343,3,1,1,10,"次卧","高楼层","是","石景山","集中供暖"
"3025",1856.0000971897,4,1,1,8,"次卧","低楼层","否","通州","集中供暖"
"3026",2833.00009975961,3,1,1,14,"主卧","中楼层","是","昌平","自采暖"
"3027",3006.0001023947,3,1,1,16,"主卧","中楼层","是","丰台","自采暖"
"3028",1653.00010509655,3,1,1,13,"主卧","中楼层","是","房山","自采暖"
"3029",3293.00010786677,2,1,1,14,"主卧","中楼层","是","丰台","集中供暖"
"3030",2511.00011070701,2,1,1,15,"主卧","高楼层","否","大兴","集中供暖"
"3031",3549.00011361897,3,1,1,10,"主卧","中楼层","是","朝阳","集中供暖"
"3032",1984.00011660435,3,1,1,15,"主卧","低楼层","是","房山","自采暖"
"3033",3488.00011966494,3,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
"3034",2729.00012280254,2,1,1,12,"次卧","中楼层","否","朝阳","自采暖"
"3035",3880.00012601899,2,1,1,15,"主卧","中楼层","是","朝阳","集中供暖"
"3036",2628.00012931618,2,1,1,10,"主卧","低楼层","是","朝阳","自采暖"
"3037",2266.00013269605,3,1,1,12,"主卧","低楼层","否","通州","集中供暖"
"3038",3059.00013616057,3,1,1,12,"次卧","低楼层","是","朝阳","集中供暖"
"3039",1997.00013971176,3,1,1,9,"次卧","低楼层","否","昌平","集中供暖"
"3040",2696.00014335169,3,1,1,15,"主卧","中楼层","是","昌平","集中供暖"
"3041",2404.00014708246,3,1,1,15,"主卧","中楼层","否","昌平","集中供暖"
"3042",2702.00015090624,3,1,1,9,"次卧","低楼层","否","海淀","集中供暖"
"3043",3138.00015482524,3,1,1,17,"主卧","低楼层","是","昌平","自采暖"
"3044",2483.00015884172,3,1,1,13,"主卧","低楼层","否","大兴","集中供暖"
"3045",2000.00016295797,4,1,1,9,"次卧","中楼层","否","昌平","集中供暖"
"3046",2555.00016717637,3,1,1,15,"次卧","低楼层","否","昌平","集中供暖"
"3047",2472.00017149933,4,1,1,15,"主卧","中楼层","是","通州","集中供暖"
"3048",2082.0001759293,4,1,1,10,"次卧","中楼层","是","通州","集中供暖"
"3049",3150.00018046882,4,1,1,14,"主卧","高楼层","是","丰台","集中供暖"
"3050",3774.00018512046,2,1,1,18,"主卧","低楼层","是","丰台","集中供暖"
"3051",2496.00018988685,3,1,1,20,"主卧","低楼层","是","大兴","集中供暖"
"3052",3082.0001947707,4,1,1,11,"次卧","低楼层","是","东城","集中供暖"
"3053",3597.00019977474,2,1,1,9,"次卧","高楼层","是","海淀","集中供暖"
"3054",2421.0002049018,4,1,1,9,"次卧","高楼层","是","朝阳","集中供暖"
"3055",2030.00021015475,3,1,1,11,"次卧","高楼层","是","顺义","集中供暖"
"3056",3444.00021553653,3,1,1,10,"次卧","中楼层","是","朝阳","集中供暖"
"3057",2724.00022105015,4,1,2,16,"次卧","中楼层","是","大兴","集中供暖"
"3058",2551.00022669866,3,1,1,8,"次卧","低楼层","是","通州","集中供暖"
"3059",2757.00023248522,3,1,1,8,"次卧","低楼层","是","海淀","自采暖"
"3060",3019.00023841303,3,1,1,12,"主卧","高楼层","是","昌平","集中供暖"
"3061",2995.00024448536,4,1,1,10,"次卧","低楼层","是","通州","集中供暖"
"3062",2584.00025070556,3,1,1,8,"次卧","低楼层","是","丰台","集中供暖"
"3063",2768.00025707705,3,1,1,18,"主卧","低楼层","是","丰台","集中供暖"
"3064",2530.00026360333,2,1,1,14,"次卧","中楼层","否","大兴","集中供暖"
"3065",3887.00027028797,4,1,1,14,"次卧","高楼层","是","东城","集中供暖"
"3066",2685.00027713462,3,1,1,14,"次卧","高楼层","是","朝阳","集中供暖"
"3067",3701.000284147,3,1,1,16,"主卧","中楼层","是","朝阳","集中供暖"
"3068",3672.00029132892,3,1,1,19,"主卧","高楼层","是","朝阳","集中供暖"
"3069",3602.00029868429,3,1,1,14,"主卧","高楼层","是","海淀","集中供暖"
"3070",2665.00030621706,3,1,1,10,"次卧","中楼层","是","丰台","集中供暖"
"3071",2614.00031393131,3,1,1,8,"次卧","中楼层","是","丰台","集中供暖"
"3072",2167.00032183117,4,1,1,14,"次卧","高楼层","是","顺义","集中供暖"
"3073",2370.0003299209,4,1,1,9,"次卧","中楼层","是","顺义","集中供暖"
"3074",2036.0003382048,2,1,1,13,"主卧","低楼层","是","房山","自采暖"
"3075",2852.00034668732,3,1,1,19,"主卧","低楼层","是","大兴","集中供暖"
"3076",2808.00035537296,3,1,1,10,"主卧","中楼层","是","朝阳","集中供暖"
"3077",3581.00036426633,2,1,1,14,"主卧","高楼层","是","海淀","集中供暖"
"3078",2304.00037337215,3,1,1,11,"主卧","中楼层","否","顺义","集中供暖"
"3079",2249.00038269523,3,1,1,6,"次卧","低楼层","是","朝阳","集中供暖"
"3080",2743.00039224047,2,1,1,13,"次卧","低楼层","是","大兴","集中供暖"
"3081",3089.0004020129,2,1,1,18,"主卧","中楼层","是","石景山","集中供暖"
"3082",3443.00041201764,3,1,1,15,"主卧","中楼层","是","朝阳","集中供暖"
"3083",3846.00042225992,4,1,1,23,"主卧","中楼层","是","西城","集中供暖"
"3084",2689.00043274509,4,1,1,9,"次卧","高楼层","是","丰台","集中供暖"
"3085",2643.00044347859,3,1,1,14,"主卧","中楼层","是","朝阳","自采暖"
"3086",2614.00045446601,3,1,1,12,"次卧","中楼层","否","朝阳","集中供暖"
"3087",2167.00046571303,3,1,1,12,"次卧","低楼层","是","大兴","集中供暖"
"3088",2777.00047722545,3,1,1,13,"主卧","中楼层","是","昌平","集中供暖"
"3089",1939.0004890092,3,1,1,10,"次卧","高楼层","是","大兴","集中供暖"
"3090",2818.00050107034,3,1,1,8,"次卧","低楼层","是","海淀","自采暖"
"3091",4122.00051341504,4,1,1,20,"主卧","低楼层","否","丰台","自采暖"
"3092",2645.00052604962,3,1,1,16,"主卧","中楼层","是","朝阳","自采暖"
"3093",1513.00053898051,4,2,2,14,"主卧","高楼层","是","房山","集中供暖"
"3094",2596.00055221428,3,1,1,13,"主卧","低楼层","是","通州","集中供暖"
"3095",2381.00056575765,3,1,1,7,"次卧","高楼层","是","朝阳","自采暖"
"3096",2539.00057961747,3,1,1,13,"主卧","低楼层","是","海淀","自采暖"
"3097",2624.00059380072,3,1,1,12,"主卧","低楼层","是","通州","集中供暖"
"3098",1491.00060831454,3,1,1,6,"次卧","中楼层","是","房山","集中供暖"
"3099",2594.00062316622,3,1,1,12,"次卧","低楼层","是","通州","集中供暖"
"3100",2543.00063836318,4,2,1,9,"次卧","高楼层","是","朝阳","集中供暖"
"3101",3381.00065391301,4,1,1,26,"主卧","高楼层","否","昌平","集中供暖"
"3102",2652.00066982345,2,1,1,12,"次卧","低楼层","是","石景山","集中供暖"
"3103",2502.0006861024,3,1,1,10,"次卧","低楼层","是","朝阳","自采暖"
"3104",2565.00070275793,4,1,1,12,"次卧","中楼层","是","海淀","自采暖"
"3105",1649.00071979825,4,1,1,9,"次卧","高楼层","是","房山","集中供暖"
"3106",2072.00073723177,2,1,1,9,"主卧","中楼层","是","顺义","集中供暖"
"3107",1343.00075506704,4,1,1,11,"次卧","中楼层","是","房山","自采暖"
"3108",2219.00077331281,3,1,1,12,"次卧","高楼层","是","朝阳","自采暖"
"3109",2535.00079197799,3,1,1,15,"主卧","高楼层","是","通州","集中供暖"
"3110",2497.00081107168,3,1,1,16,"主卧","高楼层","是","顺义","集中供暖"
"3111",2450.00083060316,3,1,1,11,"次卧","低楼层","否","大兴","集中供暖"
"3112",2555.0008505819,3,1,1,15,"主卧","高楼层","是","朝阳","集中供暖"
"3113",2742.00087101755,3,1,1,14,"次卧","中楼层","是","朝阳","集中供暖"
"3114",2544.00089191998,2,1,1,9,"次卧","中楼层","是","通州","集中供暖"
"3115",3281.00091329923,3,1,1,9,"次卧","低楼层","是","东城","自采暖"
"3116",2042.00093516556,3,1,1,11,"次卧","低楼层","否","昌平","集中供暖"
"3117",3425.00095752942,4,1,1,13,"次卧","低楼层","是","丰台","集中供暖"
"3118",2847.00098040148,4,1,1,9,"次卧","中楼层","是","丰台","集中供暖"
"3119",3333.00100379263,2,1,1,18,"主卧","中楼层","是","石景山","集中供暖"
"3120",1746.00102771396,5,1,1,15,"次卧","高楼层","是","房山","自采暖"
"3121",2095.00105217678,3,1,1,11,"主卧","低楼层","是","大兴","集中供暖"
"3122",2255.00107719265,3,1,1,13,"主卧","高楼层","是","顺义","集中供暖"
"3123",3306.00110277334,4,1,1,13,"次卧","中楼层","是","朝阳","集中供暖"
"3124",1890.00112893084,3,1,1,12,"次卧","低楼层","否","顺义","集中供暖"
"3125",2118.00115567741,4,1,1,10,"次卧","低楼层","是","丰台","集中供暖"
"3126",2373.00118302552,3,1,1,9,"次卧","低楼层","否","大兴","集中供暖"
"3127",2515.00121098791,4,1,1,16,"次卧","低楼层","是","通州","集中供暖"
"3128",2265.00123957755,3,1,1,14,"次卧","中楼层","是","顺义","集中供暖"
"3129",2351.00126880768,3,1,1,11,"次卧","低楼层","否","通州","集中供暖"
"3130",3638.00129869179,2,1,1,10,"次卧","中楼层","是","朝阳","集中供暖"
"3131",2719.00132924363,3,1,1,9,"次卧","低楼层","否","丰台","自采暖"
"3132",3412.00136047725,4,1,1,16,"次卧","低楼层","是","朝阳","自采暖"
"3133",5537.00139240692,4,1,2,23,"主卧","中楼层","是","朝阳","集中供暖"
"3134",3171.00142504724,4,1,1,10,"次卧","中楼层","是","昌平","集中供暖"
"3135",2348.00145841306,3,1,1,12,"主卧","中楼层","是","大兴","集中供暖"
"3136",3083.00149251953,4,1,2,14,"主卧","高楼层","否","昌平","集中供暖"
"3137",3319.00152738209,2,1,1,11,"次卧","高楼层","是","朝阳","集中供暖"
"3138",2772.00156301648,3,1,1,15,"次卧","中楼层","是","朝阳","集中供暖"
"3139",2666.00159943874,4,1,1,10,"次卧","中楼层","是","昌平","自采暖"
"3140",3714.00163666522,3,1,1,16,"主卧","低楼层","否","丰台","集中供暖"
"3141",2359.0016747126,3,1,1,16,"主卧","中楼层","是","通州","集中供暖"
"3142",4678.00171359786,3,1,1,14,"次卧","低楼层","是","海淀","集中供暖"
"3143",2392.0017533383,2,1,1,10,"主卧","中楼层","是","顺义","集中供暖"
"3144",3125.00179395157,3,1,1,15,"主卧","中楼层","否","丰台","自采暖"
"3145",3479.00183545564,2,1,1,16,"主卧","低楼层","是","丰台","集中供暖"
"3146",2672.00187786884,3,1,1,8,"次卧","低楼层","是","昌平","自采暖"
"3147",2424.00192120984,2,1,1,20,"主卧","高楼层","是","昌平","集中供暖"
"3148",2404.00196549765,3,1,1,9,"次卧","低楼层","是","石景山","集中供暖"
"3149",1786.00201075166,3,1,1,8,"次卧","中楼层","是","房山","集中供暖"
"3150",1933.00205699162,3,1,1,9,"主卧","中楼层","是","房山","集中供暖"
"3151",2006.00210423765,3,1,1,11,"次卧","高楼层","是","昌平","集中供暖"
"3152",3256.00215251024,2,1,1,19,"主卧","低楼层","否","石景山","集中供暖"
"3153",2199.0022018303,3,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
"3154",2393.00225221908,4,1,1,11,"次卧","高楼层","是","昌平","自采暖"
"3155",2161.00230369827,3,1,1,13,"主卧","中楼层","否","昌平","集中供暖"
"3156",2507.00235628996,3,1,1,11,"次卧","中楼层","是","丰台","集中供暖"
"3157",2183.00241001662,3,1,1,15,"主卧","高楼层","否","昌平","集中供暖"
"3158",2834.00246490118,2,1,1,7,"主卧","高楼层","是","石景山","集中供暖"
"3159",2885.00252096696,4,1,1,14,"主卧","中楼层","是","昌平","集中供暖"
"3160",2823.00257823776,2,1,1,10,"主卧","高楼层","是","丰台","集中供暖"
"3161",2504.00263673776,3,1,1,19,"主卧","中楼层","是","大兴","集中供暖"
"3162",2670.00269649163,2,1,1,8,"次卧","高楼层","是","丰台","集中供暖"
"3163",2160.00275752449,4,1,1,14,"主卧","中楼层","是","大兴","集中供暖"
"3164",2452.00281986191,3,1,1,10,"主卧","中楼层","是","丰台","集中供暖"
"3165",2061.00288352993,2,1,1,8,"主卧","中楼层","是","通州","集中供暖"
"3166",1892.00294855508,3,1,1,8,"次卧","高楼层","是","昌平","集中供暖"
"3167",1690.00301496437,3,1,1,10,"次卧","中楼层","否","房山","自采暖"
"3168",3599.00308278529,3,1,1,11,"主卧","中楼层","是","朝阳","集中供暖"
"3169",4496.00315204586,2,1,1,24,"主卧","中楼层","是","海淀","集中供暖"
"3170",3640.00322277458,3,1,1,18,"主卧","低楼层","否","丰台","集中供暖"
"3171",2246.00329500049,2,1,1,13,"主卧","中楼层","是","大兴","集中供暖"
"3172",2687.00336875314,3,1,1,9,"次卧","中楼层","是","昌平","自采暖"
"3173",3160.00344406263,2,1,1,12,"次卧","中楼层","是","朝阳","集中供暖"
